problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOTSP,kroABCD1000,4,1000,NSPSO,944441939,Modified Inverted Generational Distance,0.442979
MOTSP,kroABCD1000,4,1000,NSPSO,414977408,Modified Inverted Generational Distance,0.421809
MOTSP,kroABCD1000,4,1000,NSPSO,819312498,Modified Inverted Generational Distance,0.47043
MOTSP,kroABCD1000,4,1000,NSPSO,562386085,Modified Inverted Generational Distance,0.754768
MOTSP,kroABCD1000,4,1000,NSPSO,287613914,Modified Inverted Generational Distance,0.494058
MOTSP,kroABCD1000,4,1000,NSPSO,755772793,Modified Inverted Generational Distance,0.497577
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.65752
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.467245
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.415158
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.701578
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.681926
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.654054
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.365083
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.70538
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.43484
MOTSP,kroABCD1000,4,1000,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.541401
MOTSP,kroABCD1000,4,1000,MHACO,305089489,Modified Inverted Generational Distance,0.786414
MOTSP,kroABCD1000,4,1000,MHACO,511812191,Modified Inverted Generational Distance,0.792591
MOTSP,kroABCD1000,4,1000,MHACO,608055156,Modified Inverted Generational Distance,0.763684
MOTSP,kroABCD1000,4,1000,MHACO,467424509,Modified Inverted Generational Distance,0.793237
MOTSP,kroABCD1000,4,1000,MHACO,944441939,Modified Inverted Generational Distance,0.769785
MOTSP,kroABCD1000,4,1000,MHACO,414977408,Modified Inverted Generational Distance,0.795793
MOTSP,kroABCD1000,4,1000,MHACO,819312498,Modified Inverted Generational Distance,0.772724
MOTSP,kroABCD1000,4,1000,MHACO,562386085,Modified Inverted Generational Distance,0.753128
MOTSP,kroABCD1000,4,1000,MHACO,287613914,Modified Inverted Generational Distance,0.812215
MOTSP,kroABCD1000,4,1000,MHACO,755772793,Modified Inverted Generational Distance,0.763188
MOTSP,kroABCD1000,4,1000,IHS,305089489,Modified Inverted Generational Distance,0.811615
MOTSP,kroABCD1000,4,1000,IHS,511812191,Modified Inverted Generational Distance,0.840682
MOTSP,kroABCD1000,4,1000,IHS,608055156,Modified Inverted Generational Distance,0.804587
MOTSP,kroABCD1000,4,1000,IHS,467424509,Modified Inverted Generational Distance,0.788537
MOTSP,kroABCD1000,4,1000,IHS,944441939,Modified Inverted Generational Distance,0.805694
MOTSP,kroABCD1000,4,1000,IHS,414977408,Modified Inverted Generational Distance,0.799481
MOTSP,kroABCD1000,4,1000,IHS,819312498,Modified Inverted Generational Distance,0.828373
MOTSP,kroABCD1000,4,1000,IHS,562386085,Modified Inverted Generational Distance,0.832368
MOTSP,kroABCD1000,4,1000,IHS,287613914,Modified Inverted Generational Distance,0.849829
MOTSP,kroABCD1000,4,1000,IHS,755772793,Modified Inverted Generational Distance,0.814762
MOTSP,kroABCD1000,4,1000,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.164671
MOTSP,kroABCD1000,4,1000,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0893888
MOTSP,kroABCD1000,4,1000,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0887274
MOTSP,kroABCD1000,4,1000,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.125487
MOTSP,kroABCD1000,4,1000,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0848077
MOTSP,kroABCD1000,4,1000,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.130816
MOTSP,kroABCD1000,4,1000,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.136367
MOTSP,kroABCD1000,4,1000,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.663687
MOTSP,kroABCD1000,4,1000,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.109739
MOTSP,kroABCD1000,4,1000,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0452593
MOTSP,kroAB100,2,100,NSGA-II,305089489,Multiplicative Epsilon Indicator,0.883314
MOTSP,kroAB100,2,100,NSGA-II,511812191,Multiplicative Epsilon Indicator,0.912851
MOTSP,kroAB100,2,100,NSGA-II,608055156,Multiplicative Epsilon Indicator,0.921667
MOTSP,kroAB100,2,100,NSGA-II,467424509,Multiplicative Epsilon Indicator,0.853409
MOTSP,kroAB100,2,100,NSGA-II,944441939,Multiplicative Epsilon Indicator,0.840118
MOTSP,kroAB100,2,100,NSGA-II,414977408,Multiplicative Epsilon Indicator,0.867202
MOTSP,kroAB100,2,100,NSGA-II,819312498,Multiplicative Epsilon Indicator,0.799823
MOTSP,kroAB100,2,100,NSGA-II,562386085,Multiplicative Epsilon Indicator,0.900324
MOTSP,kroAB100,2,100,NSGA-II,287613914,Multiplicative Epsilon Indicator,0.922796
MOTSP,kroAB100,2,100,NSGA-II,755772793,Multiplicative Epsilon Indicator,0.884769
MOTSP,kroAB100,2,100,NSPSO,305089489,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB100,2,100,NSPSO,511812191,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB100,2,100,NSPSO,608055156,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB100,2,100,NSPSO,467424509,Multiplicative Epsilon Indicator,0.729637
MOTSP,kroAB100,2,100,NSPSO,944441939,Multiplicative Epsilon Indicator,0.87853
MOTSP,kroAB100,2,100,NSPSO,414977408,Multiplicative Epsilon Indicator,0.88848
MOTSP,kroAB100,2,100,NSPSO,819312498,Multiplicative Epsilon Indicator,0.937825
MOTSP,kroAB100,2,100,NSPSO,562386085,Multiplicative Epsilon Indicator,0.711397
MOTSP,kroAB100,2,100,NSPSO,287613914,Multiplicative Epsilon Indicator,0.907587
MOTSP,kroAB100,2,100,NSPSO,755772793,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB100,2,100,MOEA/D-DE,305089489,Multiplicative Epsilon Indicator,0.903423
MOTSP,kroAB100,2,100,MOEA/D-DE,511812191,Multiplicative Epsilon Indicator,0.946994
MOTSP,kroAB100,2,100,MOEA/D-DE,608055156,Multiplicative Epsilon Indicator,0.935911
MOTSP,kroAB100,2,100,MOEA/D-DE,467424509,Multiplicative Epsilon Indicator,0.861857
MOTSP,kroAB100,2,100,MOEA/D-DE,944441939,Multiplicative Epsilon Indicator,0.881465
MOTSP,kroAB100,2,100,MOEA/D-DE,414977408,Multiplicative Epsilon Indicator,0.925572
MOTSP,kroAB100,2,100,MOEA/D-DE,819312498,Multiplicative Epsilon Indicator,0.889511
MOTSP,kroAB100,2,100,MOEA/D-DE,562386085,Multiplicative Epsilon Indicator,0.898748
MOTSP,kroAB100,2,100,MOEA/D-DE,287613914,Multiplicative Epsilon Indicator,0.940485
MOTSP,kroAB100,2,100,MOEA/D-DE,755772793,Multiplicative Epsilon Indicator,0.876165
MOTSP,kroAB100,2,100,MHACO,305089489,Multiplicative Epsilon Indicator,0.511849
MOTSP,kroAB100,2,100,MHACO,511812191,Multiplicative Epsilon Indicator,0.425697
MOTSP,kroAB100,2,100,MHACO,608055156,Multiplicative Epsilon Indicator,0.443823
MOTSP,kroAB100,2,100,MHACO,467424509,Multiplicative Epsilon Indicator,0.413735
MOTSP,kroAB100,2,100,MHACO,944441939,Multiplicative Epsilon Indicator,0.417405
MOTSP,kroAB100,2,100,MHACO,414977408,Multiplicative Epsilon Indicator,0.44031
MOTSP,kroAB100,2,100,MHACO,819312498,Multiplicative Epsilon Indicator,0.414594
MOTSP,kroAB100,2,100,MHACO,562386085,Multiplicative Epsilon Indicator,0.429482
MOTSP,kroAB100,2,100,MHACO,287613914,Multiplicative Epsilon Indicator,0.442481
MOTSP,kroAB100,2,100,MHACO,755772793,Multiplicative Epsilon Indicator,0.413069
MOTSP,kroAB100,2,100,IHS,305089489,Multiplicative Epsilon Indicator,0.539062
MOTSP,kroAB100,2,100,IHS,511812191,Multiplicative Epsilon Indicator,0.508772
MOTSP,kroAB100,2,100,IHS,608055156,Multiplicative Epsilon Indicator,0.544769
MOTSP,kroAB100,2,100,IHS,467424509,Multiplicative Epsilon Indicator,0.558149
MOTSP,kroAB100,2,100,IHS,944441939,Multiplicative Epsilon Indicator,0.53521
MOTSP,kroAB100,2,100,IHS,414977408,Multiplicative Epsilon Indicator,0.527497
MOTSP,kroAB100,2,100,IHS,819312498,Multiplicative Epsilon Indicator,0.537935
MOTSP,kroAB100,2,100,IHS,562386085,Multiplicative Epsilon Indicator,0.516856
MOTSP,kroAB100,2,100,IHS,287613914,Multiplicative Epsilon Indicator,0.560488
MOTSP,kroAB100,2,100,IHS,755772793,Multiplicative Epsilon Indicator,0.523623
MOTSP,kroAB100,2,100,NS-BRKGA,305089489,Multiplicative Epsilon Indicator,0.87685
MOTSP,kroAB100,2,100,NS-BRKGA,511812191,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroAB100,2,100,NS-BRKGA,608055156,Multiplicative Epsilon Indicator,0.814328
MOTSP,kroAB100,2,100,NS-BRKGA,467424509,Multiplicative Epsilon Indicator,0.826104
MOTSP,kroAB100,2,100,NS-BRKGA,944441939,Multiplicative Epsilon Indicator,0.79574
MOTSP,kroAB100,2,100,NS-BRKGA,414977408,Multiplicative Epsilon Indicator,0.851441
MOTSP,kroAB100,2,100,NS-BRKGA,819312498,Multiplicative Epsilon Indicator,0.924302
MOTSP,kroAB100,2,100,NS-BRKGA,562386085,Multiplicative Epsilon Indicator,0.769347
MOTSP,kroAB100,2,100,NS-BRKGA,287613914,Multiplicative Epsilon Indicator,0.928902
MOTSP,kroAB100,2,100,NS-BRKGA,755772793,Multiplicative Epsilon Indicator,0.935596
MOTSP,kroAB200,2,200,NSGA-II,305089489,Multiplicative Epsilon Indicator,0.927165
MOTSP,kroAB200,2,200,NSGA-II,511812191,Multiplicative Epsilon Indicator,0.919876
MOTSP,kroAB200,2,200,NSGA-II,608055156,Multiplicative Epsilon Indicator,0.883185
MOTSP,kroAB200,2,200,NSGA-II,467424509,Multiplicative Epsilon Indicator,0.919027
MOTSP,kroAB200,2,200,NSGA-II,944441939,Multiplicative Epsilon Indicator,0.896855
MOTSP,kroAB200,2,200,NSGA-II,414977408,Multiplicative Epsilon Indicator,0.868467
MOTSP,kroAB200,2,200,NSGA-II,819312498,Multiplicative Epsilon Indicator,0.883451
MOTSP,kroAB200,2,200,NSGA-II,562386085,Multiplicative Epsilon Indicator,0.902372
MOTSP,kroAB200,2,200,NSGA-II,287613914,Multiplicative Epsilon Indicator,0.950002
MOTSP,kroAB200,2,200,NSGA-II,755772793,Multiplicative Epsilon Indicator,0.941034
MOTSP,kroAB200,2,200,NSPSO,305089489,Multiplicative Epsilon Indicator,0.744001
MOTSP,kroAB200,2,200,NSPSO,511812191,Multiplicative Epsilon Indicator,0.885885
MOTSP,kroAB200,2,200,NSPSO,608055156,Multiplicative Epsilon Indicator,0.741663
MOTSP,kroAB200,2,200,NSPSO,467424509,Multiplicative Epsilon Indicator,0.704579
MOTSP,kroAB200,2,200,NSPSO,944441939,Multiplicative Epsilon Indicator,0.752281
MOTSP,kroAB200,2,200,NSPSO,414977408,Multiplicative Epsilon Indicator,0.843502
MOTSP,kroAB200,2,200,NSPSO,819312498,Multiplicative Epsilon Indicator,0.722073
MOTSP,kroAB200,2,200,NSPSO,562386085,Multiplicative Epsilon Indicator,0.776641
MOTSP,kroAB200,2,200,NSPSO,287613914,Multiplicative Epsilon Indicator,0.888897
MOTSP,kroAB200,2,200,NSPSO,755772793,Multiplicative Epsilon Indicator,0.69956
MOTSP,kroAB200,2,200,MOEA/D-DE,305089489,Multiplicative Epsilon Indicator,0.894247
MOTSP,kroAB200,2,200,MOEA/D-DE,511812191,Multiplicative Epsilon Indicator,0.898143
MOTSP,kroAB200,2,200,MOEA/D-DE,608055156,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroAB200,2,200,MOEA/D-DE,467424509,Multiplicative Epsilon Indicator,0.899038
MOTSP,kroAB200,2,200,MOEA/D-DE,944441939,Multiplicative Epsilon Indicator,0.893585
MOTSP,kroAB200,2,200,MOEA/D-DE,414977408,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroAB200,2,200,MOEA/D-DE,819312498,Multiplicative Epsilon Indicator,0.877642
MOTSP,kroAB200,2,200,MOEA/D-DE,562386085,Multiplicative Epsilon Indicator,0.941221
MOTSP,kroAB200,2,200,MOEA/D-DE,287613914,Multiplicative Epsilon Indicator,0.857341
MOTSP,kroAB200,2,200,MOEA/D-DE,755772793,Multiplicative Epsilon Indicator,0.950002
MOTSP,kroAB200,2,200,MHACO,305089489,Multiplicative Epsilon Indicator,0.374769
MOTSP,kroAB200,2,200,MHACO,511812191,Multiplicative Epsilon Indicator,0.366019
MOTSP,kroAB200,2,200,MHACO,608055156,Multiplicative Epsilon Indicator,0.37212
MOTSP,kroAB200,2,200,MHACO,467424509,Multiplicative Epsilon Indicator,0.374502
MOTSP,kroAB200,2,200,MHACO,944441939,Multiplicative Epsilon Indicator,0.371381
MOTSP,kroAB200,2,200,MHACO,414977408,Multiplicative Epsilon Indicator,0.368621
MOTSP,kroAB200,2,200,MHACO,819312498,Multiplicative Epsilon Indicator,0.372431
MOTSP,kroAB200,2,200,MHACO,562386085,Multiplicative Epsilon Indicator,0.367284
MOTSP,kroAB200,2,200,MHACO,287613914,Multiplicative Epsilon Indicator,0.368738
MOTSP,kroAB200,2,200,MHACO,755772793,Multiplicative Epsilon Indicator,0.367035
MOTSP,kroAB200,2,200,IHS,305089489,Multiplicative Epsilon Indicator,0.427182
MOTSP,kroAB200,2,200,IHS,511812191,Multiplicative Epsilon Indicator,0.417276
MOTSP,kroAB200,2,200,IHS,608055156,Multiplicative Epsilon Indicator,0.407174
MOTSP,kroAB200,2,200,IHS,467424509,Multiplicative Epsilon Indicator,0.433559
MOTSP,kroAB200,2,200,IHS,944441939,Multiplicative Epsilon Indicator,0.439566
MOTSP,kroAB200,2,200,IHS,414977408,Multiplicative Epsilon Indicator,0.424341
MOTSP,kroAB200,2,200,IHS,819312498,Multiplicative Epsilon Indicator,0.421835
MOTSP,kroAB200,2,200,IHS,562386085,Multiplicative Epsilon Indicator,0.435963
MOTSP,kroAB200,2,200,IHS,287613914,Multiplicative Epsilon Indicator,0.414216
MOTSP,kroAB200,2,200,IHS,755772793,Multiplicative Epsilon Indicator,0.406707
MOTSP,kroAB200,2,200,NS-BRKGA,305089489,Multiplicative Epsilon Indicator,0.950003
MOTSP,kroAB200,2,200,NS-BRKGA,511812191,Multiplicative Epsilon Indicator,0.950002
MOTSP,kroAB200,2,200,NS-BRKGA,608055156,Multiplicative Epsilon Indicator,0.868021
MOTSP,kroAB200,2,200,NS-BRKGA,467424509,Multiplicative Epsilon Indicator,0.864224
MOTSP,kroAB200,2,200,NS-BRKGA,944441939,Multiplicative Epsilon Indicator,0.89168
MOTSP,kroAB200,2,200,NS-BRKGA,414977408,Multiplicative Epsilon Indicator,0.904406
MOTSP,kroAB200,2,200,NS-BRKGA,819312498,Multiplicative Epsilon Indicator,0.880334
MOTSP,kroAB200,2,200,NS-BRKGA,562386085,Multiplicative Epsilon Indicator,0.896603
MOTSP,kroAB200,2,200,NS-BRKGA,287613914,Multiplicative Epsilon Indicator,0.89573
MOTSP,kroAB200,2,200,NS-BRKGA,755772793,Multiplicative Epsilon Indicator,0.892846
MOTSP,kroAB500,2,500,NSGA-II,305089489,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB500,2,500,NSGA-II,511812191,Multiplicative Epsilon Indicator,0.918502
MOTSP,kroAB500,2,500,NSGA-II,608055156,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB500,2,500,NSGA-II,467424509,Multiplicative Epsilon Indicator,0.94076
MOTSP,kroAB500,2,500,NSGA-II,944441939,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB500,2,500,NSGA-II,414977408,Multiplicative Epsilon Indicator,0.933521
MOTSP,kroAB500,2,500,NSGA-II,819312498,Multiplicative Epsilon Indicator,0.9114
MOTSP,kroAB500,2,500,NSGA-II,562386085,Multiplicative Epsilon Indicator,0.917912
MOTSP,kroAB500,2,500,NSGA-II,287613914,Multiplicative Epsilon Indicator,0.932637
MOTSP,kroAB500,2,500,NSGA-II,755772793,Multiplicative Epsilon Indicator,0.920261
MOTSP,kroAB500,2,500,NSPSO,305089489,Multiplicative Epsilon Indicator,0.676927
MOTSP,kroAB500,2,500,NSPSO,511812191,Multiplicative Epsilon Indicator,0.717566
MOTSP,kroAB500,2,500,NSPSO,608055156,Multiplicative Epsilon Indicator,0.76497
MOTSP,kroAB500,2,500,NSPSO,467424509,Multiplicative Epsilon Indicator,0.720723
MOTSP,kroAB500,2,500,NSPSO,944441939,Multiplicative Epsilon Indicator,0.733349
MOTSP,kroAB500,2,500,NSPSO,414977408,Multiplicative Epsilon Indicator,0.749204
MOTSP,kroAB500,2,500,NSPSO,819312498,Multiplicative Epsilon Indicator,0.739467
MOTSP,kroAB500,2,500,NSPSO,562386085,Multiplicative Epsilon Indicator,0.767671
MOTSP,kroAB500,2,500,NSPSO,287613914,Multiplicative Epsilon Indicator,0.694691
MOTSP,kroAB500,2,500,NSPSO,755772793,Multiplicative Epsilon Indicator,0.727669
MOTSP,kroAB500,2,500,MOEA/D-DE,305089489,Multiplicative Epsilon Indicator,0.853155
MOTSP,kroAB500,2,500,MOEA/D-DE,511812191,Multiplicative Epsilon Indicator,0.877073
MOTSP,kroAB500,2,500,MOEA/D-DE,608055156,Multiplicative Epsilon Indicator,0.674676
MOTSP,kroAB500,2,500,MOEA/D-DE,467424509,Multiplicative Epsilon Indicator,0.939202
MOTSP,kroAB500,2,500,MOEA/D-DE,944441939,Multiplicative Epsilon Indicator,0.809146
MOTSP,kroAB500,2,500,MOEA/D-DE,414977408,Multiplicative Epsilon Indicator,0.827587
MOTSP,kroAB500,2,500,MOEA/D-DE,819312498,Multiplicative Epsilon Indicator,0.858488
MOTSP,kroAB500,2,500,MOEA/D-DE,562386085,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB500,2,500,MOEA/D-DE,287613914,Multiplicative Epsilon Indicator,0.764288
MOTSP,kroAB500,2,500,MOEA/D-DE,755772793,Multiplicative Epsilon Indicator,0.820838
MOTSP,kroAB500,2,500,MHACO,305089489,Multiplicative Epsilon Indicator,0.485278
MOTSP,kroAB500,2,500,MHACO,511812191,Multiplicative Epsilon Indicator,0.486562
MOTSP,kroAB500,2,500,MHACO,608055156,Multiplicative Epsilon Indicator,0.486568
MOTSP,kroAB500,2,500,MHACO,467424509,Multiplicative Epsilon Indicator,0.488585
MOTSP,kroAB500,2,500,MHACO,944441939,Multiplicative Epsilon Indicator,0.487316
MOTSP,kroAB500,2,500,MHACO,414977408,Multiplicative Epsilon Indicator,0.488334
MOTSP,kroAB500,2,500,MHACO,819312498,Multiplicative Epsilon Indicator,0.487362
MOTSP,kroAB500,2,500,MHACO,562386085,Multiplicative Epsilon Indicator,0.491006
MOTSP,kroAB500,2,500,MHACO,287613914,Multiplicative Epsilon Indicator,0.488312
MOTSP,kroAB500,2,500,MHACO,755772793,Multiplicative Epsilon Indicator,0.492763
MOTSP,kroAB500,2,500,IHS,305089489,Multiplicative Epsilon Indicator,0.511551
MOTSP,kroAB500,2,500,IHS,511812191,Multiplicative Epsilon Indicator,0.511457
MOTSP,kroAB500,2,500,IHS,608055156,Multiplicative Epsilon Indicator,0.514122
MOTSP,kroAB500,2,500,IHS,467424509,Multiplicative Epsilon Indicator,0.509425
MOTSP,kroAB500,2,500,IHS,944441939,Multiplicative Epsilon Indicator,0.510811
MOTSP,kroAB500,2,500,IHS,414977408,Multiplicative Epsilon Indicator,0.51394
MOTSP,kroAB500,2,500,IHS,819312498,Multiplicative Epsilon Indicator,0.514336
MOTSP,kroAB500,2,500,IHS,562386085,Multiplicative Epsilon Indicator,0.518161
MOTSP,kroAB500,2,500,IHS,287613914,Multiplicative Epsilon Indicator,0.525888
MOTSP,kroAB500,2,500,IHS,755772793,Multiplicative Epsilon Indicator,0.520217
MOTSP,kroAB500,2,500,NS-BRKGA,305089489,Multiplicative Epsilon Indicator,0.950002
MOTSP,kroAB500,2,500,NS-BRKGA,511812191,Multiplicative Epsilon Indicator,0.919333
MOTSP,kroAB500,2,500,NS-BRKGA,608055156,Multiplicative Epsilon Indicator,0.930872
MOTSP,kroAB500,2,500,NS-BRKGA,467424509,Multiplicative Epsilon Indicator,0.944515
MOTSP,kroAB500,2,500,NS-BRKGA,944441939,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB500,2,500,NS-BRKGA,414977408,Multiplicative Epsilon Indicator,0.938375
MOTSP,kroAB500,2,500,NS-BRKGA,819312498,Multiplicative Epsilon Indicator,0.946712
MOTSP,kroAB500,2,500,NS-BRKGA,562386085,Multiplicative Epsilon Indicator,0.919352
MOTSP,kroAB500,2,500,NS-BRKGA,287613914,Multiplicative Epsilon Indicator,0.903016
MOTSP,kroAB500,2,500,NS-BRKGA,755772793,Multiplicative Epsilon Indicator,0.919969
MOTSP,kroAB1000,2,1000,NSGA-II,305089489,Multiplicative Epsilon Indicator,0.929412
MOTSP,kroAB1000,2,1000,NSGA-II,511812191,Multiplicative Epsilon Indicator,0.908296
MOTSP,kroAB1000,2,1000,NSGA-II,608055156,Multiplicative Epsilon Indicator,0.914721
MOTSP,kroAB1000,2,1000,NSGA-II,467424509,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroAB1000,2,1000,NSGA-II,944441939,Multiplicative Epsilon Indicator,0.909217
MOTSP,kroAB1000,2,1000,NSGA-II,414977408,Multiplicative Epsilon Indicator,0.910727
MOTSP,kroAB1000,2,1000,NSGA-II,819312498,Multiplicative Epsilon Indicator,0.879869
MOTSP,kroAB1000,2,1000,NSGA-II,562386085,Multiplicative Epsilon Indicator,0.919366
MOTSP,kroAB1000,2,1000,NSGA-II,287613914,Multiplicative Epsilon Indicator,0.922286
MOTSP,kroAB1000,2,1000,NSGA-II,755772793,Multiplicative Epsilon Indicator,0.921462
MOTSP,kroAB1000,2,1000,NSPSO,305089489,Multiplicative Epsilon Indicator,0.68415
MOTSP,kroAB1000,2,1000,NSPSO,511812191,Multiplicative Epsilon Indicator,0.694071
MOTSP,kroAB1000,2,1000,NSPSO,608055156,Multiplicative Epsilon Indicator,0.792838
MOTSP,kroAB1000,2,1000,NSPSO,467424509,Multiplicative Epsilon Indicator,0.668483
MOTSP,kroAB1000,2,1000,NSPSO,944441939,Multiplicative Epsilon Indicator,0.694086
MOTSP,kroAB1000,2,1000,NSPSO,414977408,Multiplicative Epsilon Indicator,0.695001
MOTSP,kroAB1000,2,1000,NSPSO,819312498,Multiplicative Epsilon Indicator,0.691728
MOTSP,kroAB1000,2,1000,NSPSO,562386085,Multiplicative Epsilon Indicator,0.676242
MOTSP,kroAB1000,2,1000,NSPSO,287613914,Multiplicative Epsilon Indicator,0.699761
MOTSP,kroAB1000,2,1000,NSPSO,755772793,Multiplicative Epsilon Indicator,0.679435
MOTSP,kroAB1000,2,1000,MOEA/D-DE,305089489,Multiplicative Epsilon Indicator,0.863328
MOTSP,kroAB1000,2,1000,MOEA/D-DE,511812191,Multiplicative Epsilon Indicator,0.873154
MOTSP,kroAB1000,2,1000,MOEA/D-DE,608055156,Multiplicative Epsilon Indicator,0.842135
MOTSP,kroAB1000,2,1000,MOEA/D-DE,467424509,Multiplicative Epsilon Indicator,0.87631
MOTSP,kroAB1000,2,1000,MOEA/D-DE,944441939,Multiplicative Epsilon Indicator,0.84225
MOTSP,kroAB1000,2,1000,MOEA/D-DE,414977408,Multiplicative Epsilon Indicator,0.856347
MOTSP,kroAB1000,2,1000,MOEA/D-DE,819312498,Multiplicative Epsilon Indicator,0.854591
MOTSP,kroAB1000,2,1000,MOEA/D-DE,562386085,Multiplicative Epsilon Indicator,0.868016
MOTSP,kroAB1000,2,1000,MOEA/D-DE,287613914,Multiplicative Epsilon Indicator,0.852705
MOTSP,kroAB1000,2,1000,MOEA/D-DE,755772793,Multiplicative Epsilon Indicator,0.885244
MOTSP,kroAB1000,2,1000,MHACO,305089489,Multiplicative Epsilon Indicator,0.623952
MOTSP,kroAB1000,2,1000,MHACO,511812191,Multiplicative Epsilon Indicator,0.626703
MOTSP,kroAB1000,2,1000,MHACO,608055156,Multiplicative Epsilon Indicator,0.629173
MOTSP,kroAB1000,2,1000,MHACO,467424509,Multiplicative Epsilon Indicator,0.625703
MOTSP,kroAB1000,2,1000,MHACO,944441939,Multiplicative Epsilon Indicator,0.630201
MOTSP,kroAB1000,2,1000,MHACO,414977408,Multiplicative Epsilon Indicator,0.631385
MOTSP,kroAB1000,2,1000,MHACO,819312498,Multiplicative Epsilon Indicator,0.626006
MOTSP,kroAB1000,2,1000,MHACO,562386085,Multiplicative Epsilon Indicator,0.625778
MOTSP,kroAB1000,2,1000,MHACO,287613914,Multiplicative Epsilon Indicator,0.629138
MOTSP,kroAB1000,2,1000,MHACO,755772793,Multiplicative Epsilon Indicator,0.627367
MOTSP,kroAB1000,2,1000,IHS,305089489,Multiplicative Epsilon Indicator,0.654577
MOTSP,kroAB1000,2,1000,IHS,511812191,Multiplicative Epsilon Indicator,0.642446
MOTSP,kroAB1000,2,1000,IHS,608055156,Multiplicative Epsilon Indicator,0.649693
MOTSP,kroAB1000,2,1000,IHS,467424509,Multiplicative Epsilon Indicator,0.640636
MOTSP,kroAB1000,2,1000,IHS,944441939,Multiplicative Epsilon Indicator,0.64393
MOTSP,kroAB1000,2,1000,IHS,414977408,Multiplicative Epsilon Indicator,0.648329
MOTSP,kroAB1000,2,1000,IHS,819312498,Multiplicative Epsilon Indicator,0.643418
MOTSP,kroAB1000,2,1000,IHS,562386085,Multiplicative Epsilon Indicator,0.653676
MOTSP,kroAB1000,2,1000,IHS,287613914,Multiplicative Epsilon Indicator,0.650317
MOTSP,kroAB1000,2,1000,IHS,755772793,Multiplicative Epsilon Indicator,0.646322
MOTSP,kroAB1000,2,1000,NS-BRKGA,305089489,Multiplicative Epsilon Indicator,0.946334
MOTSP,kroAB1000,2,1000,NS-BRKGA,511812191,Multiplicative Epsilon Indicator,0.924962
MOTSP,kroAB1000,2,1000,NS-BRKGA,608055156,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroAB1000,2,1000,NS-BRKGA,467424509,Multiplicative Epsilon Indicator,0.935703
MOTSP,kroAB1000,2,1000,NS-BRKGA,944441939,Multiplicative Epsilon Indicator,0.927352
MOTSP,kroAB1000,2,1000,NS-BRKGA,414977408,Multiplicative Epsilon Indicator,0.950001
MOTSP,kroAB1000,2,1000,NS-BRKGA,819312498,Multiplicative Epsilon Indicator,0.949884
MOTSP,kroAB1000,2,1000,NS-BRKGA,562386085,Multiplicative Epsilon Indicator,0.892859
MOTSP,kroAB1000,2,1000,NS-BRKGA,287613914,Multiplicative Epsilon Indicator,0.912698
MOTSP,kroAB1000,2,1000,NS-BRKGA,755772793,Multiplicative Epsilon Indicator,0.950004
MOTSP,kroABC100,3,100,NSGA-II,305089489,Multiplicative Epsilon Indicator,0.957727
MOTSP,kroABC100,3,100,NSGA-II,511812191,Multiplicative Epsilon Indicator,0.959611
